	SMARCC2	SMARCC1	HOXC10	MEN1	HIPK2	LHX2	NR0B2	NR0B1	FOXQ1	SP9	ZNF689	SP1	SP2	SP3	SP4	ZNF687	SMARCD2	GATA6	GATA4	GATA2	GATA3	GATA1	GTF2F1	MAX	MAZ	AHR	DLX2	TCF12	CTBP2	ZNF775	YBX1	CTCF	HMGN3	TCF4	BAZ2A	ARNTL	CSDE1	SOX10	SOX12	GTF2B	NF1	NFIL3	NR1H4	KCNIP3	HOXA5	NR1H2	NR1H3	HOXB7	HOXB5	HOXC11	PPARG	HOXC13	PPARA	ING4	BRF1	ZEB1	ING1	ZEB2	TFAP4	HLX	SPDEF	ZNF425	PRDM1	HES1	HES4	HES7	TRERF1	SMAD4	SMAD7	SP5	SMAD3	FOXM1	REL	NCOA3	SPI1	NCOA6	HIC1	CIITA	SMC3	NR2F6	NR2F1	NR2F2	LCOR	PTTG1	EPAS1	MECP2	RXRA	RXRB	SPIB	LEF1	LMO2	TP73	ABT1	PSMD9	HMGB2	CTNNB1	ERF	ERG	HAND2	MITF	MYOG	NFX1	MYOD1	TWIST1	TWIST2	KLF6	KLF5	HNF1A	GZF1	KLF2	KLF1	ZNF646	KLF9	KLF8	BANP	ZNF302	REST	ZNF300	KLF10	TRIP13	POU1F1	THAP1	E2F5	E2F4	E2F3	THAP5	E2F1	THAP7	THAP8	RBMX	ZNF398	MBD1	MBD2	EWSR1	SF1	IKBKB	HDAC2	PRPF6	RARA	RARB	RARG	SIX5	NFE2L1	SIX1	KLF4	FOXF2	ZNF263	PGR	RELA	HDGF	WT1	SCAND1	CNOT3	SNAI2	SNAI1	PTTG1IP	RFX5	ARID1A	RFX1	ZNF280A	ELK1	ELK4	PLAGL2	DBP	FOXP2	NFATC1	NFATC2	NFATC3	NFATC4	ZNF593	MED1	TRIB3	ZBTB7A	MYCN	MKL1	RUNX1	NCOR1	CAMTA1	ZNF184	ZZZ3	TCF3	RUNX2	NUPR1	ICMT	IRF3	IRF2	IRF1	IRF7	IRF5	IRF4	TBP	IRF9	IRF8	MEF2C	MEF2A	CREM	MEF2D	PDX1	MAF	CREBBP	HDAC1	HDAC3	ZNF335	HDAC5	HDAC4	HDAC7	CLOCK	HDAC9	ONECUT1	ATM	TCERG1	ZFHX3	MXD1	GREB1	PHOX2B	ZBTB17	ZBTB16	ZNF341	USF2	IFI16	USF1	CRX	E2F6	ASCL1	VTN	ENO1	FOXL2	HIF1A	SATB1	NFKB1	EP300	UHRF1	E2F2	ARNT	HOXA7	ZFP36	AATF	HOXA1	HOXA9	NRF1	ERCC2	NFYC	NFYB	NFYA	SOX9	PITX2	NR1D1	NR1D2	MYBL2	SMARCA4	SOX4	CEBPB	CEBPA	CEBPG	ZNF3	MZF1	CEBPD	RB1	ETS2	ETS1	MED15	MED16	CEBPZ	ZBTB3	SOX18	CDC5L	ZBTB4	NR4A2	NR4A1	BRF2	SKIL	EBF1	PBX2	PBX3	PBX1	BCL6	PMF1	TLX1	DCAF6	POU2F2	TGIF1	POU2F1	HSF1	HSF2	WWP1	TBX21	PAX8	AFF1	POLR3A	CCNT2	ZNF384	ZNF382	BHLHE40	TFB2M	DNMT1	SMARCB1	BCLAF1	RORA	ZNF473	SETDB1	BRCA1	TRIM28	CREB5	ZIC1	CREB1	HOXD3	NR2C2	CARHSP1	KAT5	TCF7L2	FOXA1	RUNX3	FOXA2	ZNF274	HDAC11	BCL3	ZBTB20	MED23	KAT2B	KAT2A	CIAO1	ZNF436	MAML1	EGR2	EGR3	EGR1	JUN	PPARGC1A	MEIS1	JUP	SREBF1	NFE2	MAFG	FOS	HOMEZ	CUX1	PARP1	PAX5	PAX6	PAX3	PAX2	PKNOX1	TP53	BTF3	PPARD	NFE2L2	TFDP1	YY1	TBX2	TBX3	TBX1	TBX4	TBX5	STAT6	STAT4	STAT3	STAT2	STAT1	HOXA11	HOXA10	FHL2	FOSL1	FOSL2	JUNB	TAL1	FOXD3	SALL4	RELB	ESR2	SRY	NEUROD1	ESR1	EZH2	GATAD2B	ZMIZ2	GABPA	AIP	FOXO3	SOX2	FOXO1	FOXO4	TEAD1	KLF11	PITX1	KLF15	TFAP2A	SOX6	TFAP2C	TFAP2B	NPAS2	APEX1	PLAG1	POU3F2	ESRRA	ZBTB7B	POU5F1	MAFF	ZNF718	CEBPE	CTCFL	HBP1	TFCP2	ZNF292	ILF3	SP100	CDX1	CDX2	MAFK	MAFA	NKX2-1	ZNF76	ZNF77	ZNF74	NKX2-5	ZNF143	ZNF148	RBPJ	ZNF668	ZNF555	BDP1	MYC	MYB	DDIT3	SUZ12	FLI1	STAT5B	NFAT5	KLF3	NR1I3	DDX5	ZNF564	BATF	ZNF217	VDR	NFKBIB	NFKBIA	ZNF219	NR3C1	ZNF280B	DEK	UBE2L3	ARID4A	CHD2	NR1I2	OTX2	NR5A2	NR5A1	NEUROG3	DLX5	ZBTB33	ZBTB37	SIRT1	SIRT6	LMX1B	HSF2BP	APC	RFXAP	TAF7	PRDM14	ETV5	ETV4	TAF1	ETV6	HNF4G	HNF4A	GTF3A	FOXP3	FOSB	ABL1	IKZF3	TP63	NANOG	BTG2	BTG1	ZNF740	PML	CITED2	NFKB2	GABPB1	LYL1	RBL1	HMGA2	HMGA1	PROX1	HEY1	HIRA	MTF1	ID2	ID1	SREBF2	PIAS3	STAT5A	PIAS1	NKX3-1	HIVEP2	ZNF595	BCL11A	JUND	VHL	ELF1	SRF	ELF3	MSC	ELF4	XBP1	ZBTB40	ANKRD1	HCFC1	GLI2	WWTR1	GLI1	MSX1	MSX2	MTA1	SIN3A	NR3C2	RFXANK	DNMT3A	RAD21	POU4F1	AR	NR6A1	MYNN	NPM1	FOXN2	NFIC	NFIA	GFI1	MXI1	CREB3L2	CREB3L4	ATF5	ATF4	ATF6	ATF1	ATF3	ATF2
GSM609632	0.6037825106795242	0.2965898224809446	0.8041622140140315	0.49883698819077266	0.15916366699328058	0.408869824912666	0.03971284208325743	0.5095880317514945	0.856589869281641	0.7230112555460236	0.020005724227451054	1.0	1.3449688898138416e-07	0.0015540910763667806	0.0638493524265495	0.0475045848340909	0.06956523341751503	0.08001938165685857	0.04091924143159166	1.0	1.1271428474186302e-35	7.934667094739186e-104	0.8765272518495492	7.7291541829925975e-16	0.9986706064281793	0.5693357181730299	0.6482889670350688	1.0	1.0	0.07157432570122932	3.700331098488986e-303	6.95817039854445e-23	0.004983079423750073	1.0061781780770781e-09	0.9007207268140056	0.12985650842574797	0.32029114741596476	0.00967999435661708	0.4683769086933679	0.8120961370882662	0.2693672445187631	0.34606658930962003	0.055133546999159046	0.44391469325193	0.1032515650952967	0.21190313306920505	0.47155318798012524	0.8567647896154644	0.553065249819291	0.8134116644541506	0.9413967850310017	0.05141817117062636	0.2572345140596876	0.1598083550075028	0.13023166011685142	0.9999675488150046	0.8692838291323455	0.7216825399662599	0.9785360627503412	0.1767970377026932	0.22567273294454557	0.7842587578964073	0.4443220832868483	0.027348216863057977	0.8510177992972978	0.29773908920855635	0.30221155038518516	0.6277285243123687	0.7393815978481844	0.8917583869854695	0.21359262102414714	0.4596050494500084	0.10232653431436181	0.3900079253167351	0.9999326262238192	0.605904844690109	0.7623548002088668	2.1758973992138923e-05	0.9921381920219756	0.2924330426483997	0.8707202880033323	0.6333032113102872	0.04425816415758462	0.37469518163282783	0.30972180822836154	0.49943475053489333	0.8857020801255617	0.021673260107655648	0.9127372833818188	0.2823007754644992	0.7888318325339755	5.0892761937254824e-14	0.8197342230903305	0.1909373371970621	0.34649582254476136	0.5006116718295154	0.8803519056627264	0.2450901849684055	0.7805697984253427	0.02400751385726864	0.7823456572456443	0.20561284294020568	0.05557929952235675	0.000165730886442398	0.4211949427424668	0.5345512418836285	0.22833716769031642	0.00020951146797412812	0.1674345828646496	0.9140470987263898	0.727825285797337	0.5740028396431336	0.7205543520757943	0.6059566495585983	0.8110725883677607	0.322438745977387	1.0	0.569100469890168	0.3918637574345756	0.018292204704130594	0.8467201068789174	7.817769856649754e-09	0.9048942939652176	2.074457021345764e-84	0.020762444078911903	0.47990293605938117	1.0	0.0075056593506939665	0.5782446706680858	0.32451205009858386	0.2602069129389289	0.06449048030668768	0.24497371024484862	0.7220380549582579	0.01256499191546576	0.9760051806499745	0.9590315069596552	0.043862743851311094	0.05701485558613148	0.8622863594734643	0.9559955249187597	4.362479190715466e-14	0.15532628128782705	0.6560817123819468	0.04544679718584753	0.9957627581665226	4.190787361510226e-06	0.9675486438985785	1.2436313185562648e-07	0.9834669721013736	0.7527195063559277	0.1659656868631099	0.39907450816159673	0.3780471262110828	0.9518791727585888	0.30668820550004555	0.9999262999862046	0.6349450615877416	0.004002114437821583	0.7410859453103447	0.04600681821801707	0.9726013406364253	0.026249754188134484	0.1634356641300519	0.26390824153029996	0.1040472662697388	0.3553904091428312	0.04046017700064963	0.4266429738586633	0.6279185039949015	0.3247088950731053	0.9257343793875167	1.4066173938806795e-06	0.34144031220167337	0.10612707310831905	0.9385132027562617	0.32284905102282	0.5884516642272545	0.25540889307761594	0.1106143396809582	0.6786238228905757	0.9852976329619069	0.5707365233275477	0.09901664141118656	0.016439601070085304	0.6442323423349103	2.0517032705922017e-07	0.038217438043940455	0.9353146354660347	0.03347621386939918	0.00012142726208937212	0.9492797250890026	0.03893724311410767	0.3872283138510109	0.9957364876619095	0.842321606507184	0.01788374648914255	0.8990689291875258	0.23513005799562525	0.9151936644915429	0.0021972106717780176	0.6149571603009555	0.8144830103347834	0.6398006520044557	0.9516663708568734	0.3741594128646473	0.9687576494688668	0.09845052673368232	0.09926826704932949	0.8663010403014615	0.315203556253041	0.33009462350334073	0.1389557505152461	0.46753757634687554	0.9331861871600423	0.6592489904347334	0.1446352413914593	0.383578824388618	0.0006012559782299383	0.29374791747228995	0.12709079815565066	0.8231291671544759	1.0	0.3525883736173605	0.7278544208055839	0.7870875936679295	0.07988138445172949	2.0345290966955103e-19	0.11286324342608732	8.859299470565072e-15	1.0	0.5819485623029403	0.04522011319903034	0.0013796690047739378	0.2507394961435485	0.727064395492622	0.8821322435982923	0.41879626321271074	0.7248910704676482	1.9089073495565089e-19	0.04604831827652297	0.0025340926902781206	1.0	6.401248367143952e-08	0.9583414483573043	0.9621023136338611	0.8356955703964642	0.525317050769352	0.7301541905636496	0.8728023852690627	0.7043676787556391	1.0	0.9930866172989624	0.9066698033283591	0.7616884894582645	0.013260385203508378	0.22809947525068544	0.03079587713749839	0.372527313113364	1.0	0.9963974594312731	0.13228667667625654	0.40887936711288936	0.198519936184971	0.9504761935590204	0.32879104728011244	0.07881289490324198	0.017986525883076993	0.042245125900391145	0.004948129005070734	0.9312688345906639	0.9906727986958873	0.8500335942758681	1.8245817076273166e-10	0.07687499708670727	0.07034854476277802	0.9155413411315806	0.29548855444575933	0.2834051609046611	0.9691435756856432	0.2764407855038738	0.0035990340653722194	0.9999664360637529	0.22442356427718227	0.737723911341434	0.03943854195547598	0.5417277987166356	0.03833101460338877	0.000325675873833873	0.9999972758277893	0.6427620610893084	0.9895272476565777	0.9963215317190296	0.7239336261679227	0.011485974879032397	0.448935362877174	0.9878197826217214	0.9657580001044961	0.5758976781052467	0.9997734586321196	2.1545516832685613e-12	0.859502387610553	0.9851643562271456	0.847263086510393	0.1755837169171492	0.7117327803045426	1.0	0.42246177885879216	0.12124071570070785	0.5073926343810853	1.0	0.6665188916572523	0.9999969549583649	0.18779199561928037	0.15334598861375554	0.9968595113427967	0.31217476334352745	0.16813742303015003	0.6122020466540881	0.3258031822285933	0.9028229995275863	0.6005554642746608	0.016851977283917467	0.7904276965301358	0.2666410514449513	1.0	1.7752558958232566e-12	0.07240040402645943	0.13325923120280112	0.35840910088459793	0.08796182350729356	0.9999995591785156	0.7164350350834888	1.0	0.6546143860247925	0.9951682485889334	0.44053696494135364	0.9970993610113339	0.9386722281743154	0.9333567009712287	0.26659483476254947	0.08657666364371128	6.771398504698675e-12	0.1647684761787072	0.32880138933487163	0.08921781830564592	0.011990394690901641	7.144677569888977e-29	0.3537131931226997	0.5716546607675235	0.7381756404510328	0.46460406327209364	0.021973014624902754	0.23040464022556556	0.9949810710736582	0.9999999934211281	5.827698816731444e-06	0.9999999893722523	0.9097550964370514	0.2525549409029003	0.20286146913539713	0.9999511474586719	0.019154048465037234	0.4423964619231247	2.443297969687065e-07	0.3764197780985141	0.32980644297450695	0.26919705581907344	0.7544245256472426	0.07547934062526353	0.30878844758015433	1.0	0.26599443787953525	0.1960177762994419	0.8141639831782065	1.0	0.5809981718771671	0.0046991565923864085	0.02279555612098201	0.9212785414135277	0.9258295625731882	0.9542695840688801	0.03885218129718973	0.19886246738732563	0.9906422983430808	4.661327295537573e-05	0.597528544347614	1.0	0.5090762427523758	0.11938076990919595	0.8324659963223863	0.9609323291198602	0.2556569491749553	0.999407944890772	0.8925937926813617	0.5252826859242605	2.5615229157947932e-06	0.003885916837738943	0.9961285749866353	0.008675414609083068	0.8586717107874151	0.21071093390467455	0.8652656896868519	0.3429735444434652	0.1567776319766339	0.3157468142921791	0.975939500166292	0.00038637492689033254	0.6200108708858171	0.7571058414434699	0.4384302929338643	0.18990406826699566	0.7298544695576601	0.4451849557179923	0.0001806687864668415	0.7057961623439134	0.3879504103194372	0.06488160600715767	0.2745266429426671	0.03168464928241485	1.923902185002203e-27	0.037564464156849775	0.5361540282567867	1.2822031076113235e-07	0.9224443617246249	0.9658408849911017	0.09086469413399759	0.2515824930552007	0.8440398923735979	0.8804871547988954	0.269737862525054	0.2220803262283307	0.5037561698056136	0.9997169916272223	0.11828337637063567	0.043306661995683705	0.5490721912564573	5.380333067555338e-10	0.10417699019776827	0.6559505869919566	0.35173284853253134	0.19431347445359978	1.616876167826289e-05	0.9962681627832224	0.6767407041537082	0.85031417175814	0.8270949085073641	0.3465809596123186	0.9237898974954906	1.0	0.14998748535717776	0.027745996111783133	0.09147729677345567	0.08523313770771049	0.5562209554376695	0.013866406525902058	0.2043528534788284	0.0005008401320443503	1.0	0.7657033784769621	0.02502616998860375	1.0520710906473935e-18	0.9637876769740471	0.999999909885592	1.0748541334206072e-10	0.8926956634527936	4.43597743354618e-133	0.8540343560755439	0.4916131036467239	0.5879127068577784	0.5519818605270852	0.0003334031806038541	0.9406736798340818	0.22448221769500076	0.234040795916794	0.9886817188754085	0.40729414926187935	0.865139522401394	0.7305166976605696	0.12522490964692304	0.9880045446061229	0.5887177368591671	0.16942435536772507	0.21400935125635812	0.4422373914948222	0.047638847551608056	0.24778690601842815	0.06656591117550191	0.7234136346468233	0.27997178200021794	0.18545519443984518	0.170957829715649	0.2113251983844741	0.3959092160002788	0.15673110920450492	0.28125328064933036	0.004332943354613197	1.439984406833821e-08	0.9635995846392327	1.0	3.4226724102143427e-10	0.991618856164794	0.07599750359193487	0.7059466842370669	0.6721896961486803	0.4200243675968011	0.938264371517861	0.0029741251969283605	0.17690912434644745	0.03958219949656124	0.6966051425489495	0.6891417174235337	0.28967715009149086	0.18818053338767593	0.7087974374222775	0.8858331500999511	0.9943929719777026	0.6039986669842904	3.851431292544689e-21	0.007057283061178448	3.931096994907652e-158	0.33245331202753664	0.9213502888209056	0.6863549233107736	0.19565987176590374	0.041432060900317404	0.21468922841461202	0.9096043711680487	0.008817213919879585	0.9289798526286389	0.2638066616446105	0.9050043434971708	0.9936108580856211	0.9761725677182539	0.283983289797666	2.2132638077372255e-08	0.7251991216538047
GSM609633	0.7185373859802834	0.56195852186372	0.3638350310136561	0.15303664661874045	0.4486260984288472	0.02788048335047307	0.32992768571741077	0.13968352902943132	0.7436662796505185	0.676913734024622	0.09444421030855724	1.0	0.004865295768562493	0.2866402343864794	0.01977297069702282	0.0547782830774854	0.07846874335197786	0.3159389686486523	0.0201334480749647	1.0	1.1412418620029978e-21	2.2582919766135231e-51	0.6313868224728147	4.984390244679657e-11	0.9864137934233724	0.30150134529304573	0.45044592228454344	0.9999985340230751	1.0	0.03667545891576436	3.1630357720952563e-167	2.3032457257550784e-20	0.22287868617521958	3.009642031304468e-11	0.8958929750170301	0.3048436665456591	0.30985525702235267	0.008061459975730224	0.2668391620889486	0.9999551017743009	0.421822146552426	0.6170787657389918	0.014009665146506737	0.511307547699193	0.05050724532244976	0.6264147272253813	0.22577437063692735	0.8788249888770242	0.27663803199015063	0.9638598776853744	0.23447063571572244	0.01816217193910895	0.07484092112559143	0.6918286253167764	0.40820176143455006	0.9981401046166704	0.6794102920392239	0.29366596156919866	0.8836831693868802	0.05469225488045382	0.5726297591793407	0.5381450469198273	0.23248027699019538	0.18957291660753253	0.829097544769347	0.03492506167924644	0.48608456951198104	0.3379684527466205	0.6325384189313258	0.9451231282506574	0.011165684310115196	0.2584067759396844	0.0774301834823342	0.5770712132272653	1.0	0.4070990018314371	0.8720155388206423	7.519056348932432e-06	0.9997865640699756	0.19439707747227072	0.755890384897969	0.5323709179296444	0.2820735282144206	0.7617524424268338	0.4058629405147379	0.10030047646982866	0.9995819821478752	0.00918558449593362	0.8214986449545005	0.04435106678309016	0.9690691042141242	0.9664361962028547	0.8961370259287321	0.2269631202671623	0.6267113448983973	0.9142601550627202	0.9072360535285949	0.09028799607173096	0.8912296927619308	0.14567230234513764	0.3151416689317277	0.28411574051565397	0.19360774625296426	0.0005815465765814568	0.18110731008485853	0.8883435792764431	0.052026826593669265	0.004646254384802478	0.18993388810340725	0.9341763258747494	0.724072297948358	0.5159831096563625	0.706143793350178	0.6827744318941372	0.5828226154732646	0.33044793906911346	1.0	0.033788609350419	0.2832862784602572	0.1955881998253343	0.9970119656708233	0.0013577936510087575	0.4877838359497519	2.2420918304586883e-87	0.10283905630919317	0.668625634848306	1.0	0.04219631967060584	0.25769521069868323	0.22823921431880084	0.33209120776385337	0.1580749377157408	0.05880166306818231	0.5365494195115652	0.034103061578412204	0.055628862068164094	0.9982653222751461	0.39358482800890204	0.029143846429621596	0.611161029548915	0.9727483638160743	7.347504787602325e-11	0.043888792775118084	0.8205868271111488	0.001496371049470808	0.9976624345500308	0.9786171051691961	0.942896895999578	0.00680846114022929	0.9248317476775053	0.9414507902800288	0.23291933516648017	0.43981897943560255	0.8657746159199697	0.9629943232975187	0.36546415364621226	0.7599858929117377	0.2770082154442686	0.0026215034430425925	0.9288249831244996	0.02753877632933261	0.8820789609918934	0.09053617543421648	0.06150407336051938	0.03976796952713708	0.5325326915671756	0.03420371709783692	0.046771279199473735	0.4886804950368842	0.6128178879887263	0.4695980637571746	0.687990282387427	9.259597566013399e-05	0.019726654506718882	0.021387004127577058	0.9877092519808324	0.6171677007953255	0.4607674204294406	0.11463305997412084	0.9638429653922921	0.8868063784253891	0.050294402790339976	0.6708362044626698	0.25142141006878566	0.4069904505885013	0.36550980213699336	0.0003262579147070463	0.010034086327581444	0.9285526984703399	0.7022159749653429	0.891605389890469	0.989464153770153	0.3723536254771418	0.9905486861617007	0.885175187295465	0.12397008981450462	0.013396397257862866	0.8333071760960173	0.7866087838382222	0.5628366493966417	0.029026845100213892	0.2889149636830122	0.5396452780665136	0.9070151520087328	0.9508035943131995	0.09092410038817565	0.9516772944244404	0.10615526761018738	0.38852931567266746	0.30100942926050234	0.2930839504147036	0.45349065762806423	0.6574786655855861	0.31861099886636135	0.9623595555386486	0.7533784491019166	0.11512299107416606	0.47150571926770013	0.79562756113458	0.8750850547768186	0.9999942840737207	0.08046092990408775	0.9998539423890765	0.1872267789145924	0.9493512449722963	0.5074711557932009	0.6313434633354483	3.945825333306074e-08	0.516097223566467	1.8532580501949988e-09	1.0	0.2563322320374959	0.47999244215966547	0.006123535272988341	0.09069664464108476	0.0511464188794075	0.9541620448396906	0.326403974998478	0.8245259955652817	1.3232476419658679e-10	0.708380614686821	0.017138708102692427	0.9999999910905494	0.0007587625950946662	0.9686896420112275	0.8259602407308784	0.7253032073746505	0.6078465008108015	0.8896655547643688	0.9991673846953795	0.6612041832846323	0.9999881295525616	0.9878310101606056	0.9490998432441036	0.38626177794648764	0.01520907706325226	0.8097498521854204	0.47779218725424316	0.09605594750756308	1.0	0.9614136670809798	0.33688318619079843	0.7940958369749895	0.2470890756494039	0.8568595469855632	0.41291904811551233	0.2543665683309284	0.13100746665312624	0.07258680150279088	0.017224157121411517	0.8058765750487062	0.0759645235075896	0.30584994541788757	6.639254346091048e-06	0.013660900816583395	0.03801470060095127	0.4610432399875416	0.18064799079593855	0.6314447169489865	0.021168250311515327	0.5526465157863012	0.0071120177742740685	0.9797511277506145	0.3907237534883327	0.4620623270643535	0.020209391859563976	0.421462948625327	0.07066370975609636	0.004394367899791845	0.9999996524720631	0.843331259483197	0.9553156985490512	0.9923208941908978	0.647151869659432	0.050229455080621176	0.9654020074966803	0.9985678549488517	0.6177653331395038	0.9248200053298413	0.041952827253678125	1.3339122075286426e-06	0.9525348743726072	0.9686321381712488	0.6038051605505488	0.0008120180673435563	0.6697505691979015	1.0	0.5208122791361973	0.04421664920294928	0.40519294897204267	1.0	0.8918115461489861	0.999982867653721	0.8459939720021982	0.09378627671603415	0.9999488123815514	0.3566562846074943	0.13929030007630364	0.5776472287985153	0.01627028496774059	0.5946247873315955	0.6272498096834276	0.08901386814130906	0.5992824949703687	0.08791343224118278	0.9999999718912259	5.980241703590549e-11	0.3148654238935147	0.25698505139615047	0.24630158321174833	0.06284163247538958	0.9997779539569991	0.8676193220680619	1.0	0.5317884548323153	0.9927202213607408	0.08598887381764572	0.9995838097223938	0.9959371915084779	0.9451117881849341	0.846162209225143	0.11868057676488271	7.845923655024887e-08	0.4336712068463226	0.2497078293955749	0.011663134148410286	0.003744687518762478	3.0493371567873763e-16	0.47162954374350063	0.6324031950233703	0.6024923796508571	0.12318662005818275	0.06142217598254419	0.316589630991354	0.993059791688212	0.9999340138546319	0.00027627888828260885	0.9997481270956721	0.9145855705432785	0.06167637836782289	0.37500380622537105	0.9994757243819233	0.09421838676974091	0.21834660891449817	4.3723047103900905e-09	0.20201541439281398	0.050486234683480506	0.6180102389612312	0.06559276306557203	0.33811165314414265	0.5446698133208998	1.2796036815995323e-12	0.012303403203228808	0.29613311255436836	0.3222460653802597	0.8058509997342802	0.8543336833935858	0.012088929346039987	0.0021373382405907235	0.9365343232158655	0.8926675929046053	0.9906505897185249	0.21014669542989603	0.14324395848738983	0.9933012935498949	2.4382134579430124e-05	0.7412698513834334	8.399416339254569e-13	0.9732491278984265	0.0401935163543642	0.8511872803312867	0.9913470487048733	0.25523270380936136	0.9715829371937758	0.7127792360579934	0.012074142744851066	0.00041270343690972026	0.0028001217083712007	0.9933337127656253	0.8623565713907826	0.260207510675959	0.70010735851145	0.8414821824066816	0.028266515353094778	0.1200256219071902	0.8717444900536431	0.8670829629435123	0.001139502238494503	0.018393480468325573	0.5968877923803697	0.2854483007176182	0.19154784077069004	0.653475314172131	0.23117528714483548	0.99996418236566	0.3494114561888311	0.5703449503712986	0.23609990108492016	0.7552968732922473	0.002234252474964587	8.758811235063315e-21	0.010847093378426001	0.0865930338310556	0.9999998972902134	0.9969767006127388	0.8582751448444911	0.10550538639480156	0.03679146039761431	0.34987690005819333	0.915385750497344	0.2286630853955169	6.9701028927033316e-06	0.5303277949120807	0.9920103716771423	0.1501879916296435	0.1961708049717904	0.1433185059693658	5.964915016210894e-07	0.018208301910895994	0.33715558382064775	0.2100399118785486	0.24295780829641755	0.9588081021922317	0.998624625716665	0.29012064485305455	0.18033940659094672	0.27864326017620544	0.037485271833823525	0.7985049498628206	0.9999726267299784	0.11690370648960538	0.073792657746292	0.1000543113962103	0.17970364720797305	0.5845455710806035	0.08871548814405088	0.5268703469855865	0.4241090210577195	1.0	0.48546480684228094	0.005103752114862979	2.709145487422739e-13	0.9527463567917218	0.9992679311566838	7.184619779538966e-07	0.8514744775874143	1.5596763132648275e-80	0.7754894989637414	0.5273622845571884	0.6784407697500094	0.4172768987516727	0.0007081536188143809	0.9579861728650645	0.4070477601514437	0.41442788070782444	0.983488586372038	0.4191045604422488	0.7855825462465462	0.7905652593676847	0.10224267475577527	0.976415343651797	0.398856783135665	0.013977332510945243	0.9363387141134251	0.34820700504595414	0.1987028864399739	0.17302904913230918	0.09570614587968872	0.8808791523475927	0.009937224617851242	0.2774493096808702	0.2767344394494031	0.028001782815182133	0.3295594652799618	0.9484980832956699	0.06907430688964784	0.000552783540413869	0.9903219368901691	0.9637673672833821	0.9999998946105821	0.00035262323840544175	0.7919148149741514	0.0287247961152505	0.4659888911458513	0.44538665929044935	0.31423941103536335	0.8684498797976437	0.03137961416476825	0.00576146605119611	0.05894746317528938	0.6404508195614821	0.4013792433020354	0.12056352878046973	0.2998863846122054	0.925158843963505	0.777662839737798	0.998772809328659	0.5064440148004049	1.1798985637701441e-24	0.014349170548732311	3.7587237145828753e-34	0.3189479504322399	0.9075360023130478	0.7699809615155112	0.18553172802737822	0.031105959964168758	0.17483051585200535	0.7946310595787952	0.008406493204633608	0.8930937267239472	0.3994645006181969	0.964236895793742	0.9855895802247326	0.6151963709620318	0.6262657455899167	0.12476558515464481	0.1155181512811619
